Data_Hora,IdTweet,Tweet,Tweet_limpo,Candidato,Sentimento_Final
2022-08-01 19:34:57+00:00,1554188955846844417,"@Gisele_MS2 @GloboNews @cirogomes Sim, uma amiga aqui colocou um corte parecido. Muito obrigada!","   sim, uma amiga aqui colocou um corte parecido. muito obrigada!",Ciro Gomes,Neutro
2022-08-01 19:34:54+00:00,1554188944555786241,@EvaLopesdaSilv4 @itjoelrs @MarceloMangabe4 @rital1n0 @cirogomes @CartunistaT 😂😂😂😂,      😂😂😂😂,Ciro Gomes,Neutro
2022-08-01 19:34:51+00:00,1554188930689503232,@cirogomes bora descobrir o aniversário d todo mundo.., bora descobrir o aniversário d todo mundo..,Ciro Gomes,Neutro
2022-08-01 19:34:34+00:00,1554188859063271427,@aguia_mad @cirogomes Oportunidade de ter enorme visibilidade em círculos conservadores e liberais @cirogomes,  oportunidade de ter enorme visibilidade em círculos conservadores e liberais ,Ciro Gomes,Neutro
2022-08-01 19:34:22+00:00,1554188810530996224,@itjoelrs @WendellSampaio5 @cirogomes @CartunistaT Lá vem Paris de novo... Misericórdia 🙄,    lá vem paris de novo... misericórdia 🙄,Ciro Gomes,Neutro
2022-08-01 19:34:20+00:00,1554188802935201792,@cirogomes Ciro Gomes 1️⃣2️⃣🌹, ciro gomes 1️⃣2️⃣🌹,Ciro Gomes,Neutro
2022-08-01 19:34:13+00:00,1554188772375465986,Eu quero comprar um boné (escrito Ciro Gomes) e ninguém vai tirar isso da minha cabeça.,eu quero comprar um boné (escrito ciro gomes) e ninguém vai tirar isso da minha cabeça.,Ciro Gomes,Neutro
2022-08-01 19:34:04+00:00,1554188736069517313,"@itjoelrs @EvaLopesdaSilv4 @MarceloMangabe4 @rital1n0 @cirogomes @CartunistaT ...da história), corrupção...

Esse é o legado do PT!!!!!","      ...da história), corrupção...esse é o legado do pt!!!!!",Ciro Gomes,Neutro
2022-08-01 19:34:04+00:00,1554188735398531075,"@cirogomes Lá vem o Ciro falar em nome limpo novamente, abre o olho ."," lá vem o ciro falar em nome limpo novamente, abre o olho .",Ciro Gomes,Neutro
2022-08-01 19:41:43+00:00,1554190661879988224,"@tesoureiros BOLSONARO NÃO TRABALHA e nunca trabalhou de verdade na vida
È só mais um VAGABUNDO que vai apodrecer na cadeia depois de perder a eleição", bolsonaro não trabalha e nunca trabalhou de verdade na vidaè só mais um vagabundo que vai apodrecer na cadeia depois de perder a eleição,Bolsonaro,Neutro
2022-08-01 19:41:43+00:00,1554190659137032192,"@JoseMedeirosMT @jairbolsonaro podemos e queremos viver sem jair bolsonaro
#LulaNoPrimeiroTurno",  podemos e queremos viver sem jair bolsonaro#lulanoprimeiroturno,Bolsonaro,Neutro
2022-08-01 19:41:42+00:00,1554190657740328960,@jairbolsonaro https://t.co/Ms0tqrd1Wx, ,Bolsonaro,Neutro
2022-08-01 19:41:42+00:00,1554190656138002436,"@Metropoles @jairbolsonaro O bozonarismo é um culto à morte. Basta ver o risinho cínico quando o Bozo fala de morte... Graças  a Deus,vamos sair  desses tempos eternos de pesadelo. 
Outubro seu lindo, chega rapidinho!","  o bozonarismo é um culto à morte. basta ver o risinho cínico quando o bozo fala de morte... graças  a deus,vamos sair  desses tempos eternos de pesadelo. outubro seu lindo, chega rapidinho!",Bolsonaro,Neutro
2022-08-01 19:41:41+00:00,1554190651230658561,Obrigado PR @jairbolsonaro o ESTADO DE GOIÁS AGRADECE. Falo como Goiano e somos sabedores da chegada do TREM https://t.co/cuWLVk0cvz,obrigado pr  o estado de goiás agradece. falo como goiano e somos sabedores da chegada do trem ,Bolsonaro,Neutro
2022-08-01 19:41:40+00:00,1554190648361852928,"@o_antagonista @STF_oficial @jairbolsonaro Uma coisa é certa, Bolsonaro está mostrando para todos os outros presidentes que já passaram pelo Brasil como se governa sem corrupção... é só ter a PGR, alguns do STF, meter PIX no centrão da corrupção, doar ouro do MEC a pastores....","   uma coisa é certa, bolsonaro está mostrando para todos os outros presidentes que já passaram pelo brasil como se governa sem corrupção... é só ter a pgr, alguns do stf, meter pix no centrão da corrupção, doar ouro do mec a pastores....",Bolsonaro,Negativo
2022-08-01 19:41:39+00:00,1554190643269963777,"@LiaDeSousa1 Essa daí é mais uma vergonha para a classe negra.ela deveria tomar vergonha na cara e olhar para trás, para os ancestrais dela e os ancestrais do bolsonaro.essa é mais uma q vendeu sua alma ao diabo."," essa daí é mais uma vergonha para a classe negra.ela deveria tomar vergonha na cara e olhar para trás, para os ancestrais dela e os ancestrais do bolsonaro.essa é mais uma q vendeu sua alma ao diabo.",Bolsonaro,Neutro
2022-08-01 19:41:38+00:00,1554190638064828416,@Metropoles Vai Bolsonaro. Liberando armas., vai bolsonaro. liberando armas.,Bolsonaro,Neutro
2022-08-01 19:41:36+00:00,1554190631098093571,@Robert_jus @Lojas_Renner @jairbolsonaro Tbm cancelo o meu.,   tbm cancelo o meu.,Bolsonaro,Neutro
2022-08-01 19:41:36+00:00,1554190630884098053,"@Cepedretti @simonetebetbr Nem quero isso.
Quem vota em Tibet jamais vai votar em Bolsonaro.",  nem quero isso.quem vota em tibet jamais vai votar em bolsonaro.,Bolsonaro,Neutro
2022-08-01 19:41:36+00:00,1554190629026029571,@Jouberth19 Jair Bolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷, jair bolsonaro 🇧🇷🇧🇷🇧🇷🇧🇷,Bolsonaro,Neutro
2022-08-01 19:41:35+00:00,1554190628132737024,PGR critica Moraes e volta a defender arquivamento da investigação de Bolsonaro https://t.co/4RlZIFxqlt,pgr critica moraes e volta a defender arquivamento da investigação de bolsonaro ,Bolsonaro,Positivo
2022-08-01 19:41:35+00:00,1554190627524452353,@DanielaLima_ @JSPendot Mais uma pau mandado de Bolsonaro.,  mais uma pau mandado de bolsonaro.,Bolsonaro,Neutro
2022-08-01 19:41:35+00:00,1554190626106867714,"Ei @Ana_Flor explique pq a desistência de um cara que tinha 1% na carrida para o governo de SP traz "" alívio"" para o Presidente Bolsonaro?🤔🐴","ei  explique pq a desistência de um cara que tinha 1% na carrida para o governo de sp traz "" alívio"" para o presidente bolsonaro?🤔🐴",Bolsonaro,Neutro
2022-08-01 19:41:34+00:00,1554190624328384528,@Jouberth19 Jair Bolsonaro 🇧🇷, jair bolsonaro 🇧🇷,Bolsonaro,Neutro
2022-08-01 19:41:33+00:00,1554190617458229250,@CarlaZambelli38 Bolsonaro bandido...Falava tão mal do Bolsa Família dizia que era compra de votos e agora  à 3 meses da Eleição dá o maior aumento de do Bolsa Família o que ele chamava de Bolsa farelo....É ainda quer ser Senador automaticamente sem votos porque sabe que vai ser preso..*CORRUPTO*, bolsonaro bandido...falava tão mal do bolsa família dizia que era compra de votos e agora  à 3 meses da eleição dá o maior aumento de do bolsa família o que ele chamava de bolsa farelo....é ainda quer ser senador automaticamente sem votos porque sabe que vai ser preso..*corrupto*,Bolsonaro,Neutro
2022-08-01 19:41:32+00:00,1554190614451093504,"@brom_elisa Pesquise real e verdadeira em Sampa: BOLSONARO com 95%, CRUSTÁCEO COM 5%. PÁTRIA AMADA BRASIL. https://t.co/IPxKe2bSbP"," pesquise real e verdadeira em sampa: bolsonaro com 95%, crustáceo com 5%. pátria amada brasil. ",Bolsonaro,Neutro
2022-08-01 19:41:30+00:00,1554190606771130374,@Rconstantino Deus nos livre de vagabundos canalhas como bolsonaro e seu bando Foraaa com bolsonaro no comando já estamos vivendo uma Venezuela palhaço, deus nos livre de vagabundos canalhas como bolsonaro e seu bando foraaa com bolsonaro no comando já estamos vivendo uma venezuela palhaço,Bolsonaro,Negativo
2022-08-01 19:41:29+00:00,1554190603428286466,@LucianoHangBr RIDÍCULO A FOLHA...CADA MENTIRA   ACEGURA O MEU VOTO A BOLSONARO., ridículo a folha...cada mentira   acegura o meu voto a bolsonaro.,Bolsonaro,Neutro
2022-08-01 19:41:29+00:00,1554190599573610502,@BlogdoNoblat @JSPendot Todos pau mandado do Bolsonaro se@venderam é muita falta de caráter,  todos pau mandado do bolsonaro se é muita falta de caráter,Bolsonaro,Neutro
2022-08-01 19:41:28+00:00,1554190598843899906,"@monicaluciavaca interesante  la polarización""extremada"" de la política desde principios de siglo ha degenerado y la mercantilizacion muestra  presidente de (Ucrania ) USA) Donal trump Bolsonaro (Brasil) Hugo Chávez  Venezuela y la peor muestra un banquero senil mentiroso Guillermo Lasso Ecuador"," interesante  la polarización""extremada"" de la política desde principios de siglo ha degenerado y la mercantilizacion muestra  presidente de (ucrania ) usa) donal trump bolsonaro (brasil) hugo chávez  venezuela y la peor muestra un banquero senil mentiroso guillermo lasso ecuador",Bolsonaro,Positivo
2022-08-01 19:41:28+00:00,1554190597291917313,"as coisas absurdas de caras no mercado, meu deus o que o bolsonaro fez com o nosso país?
 https://t.co/InDGO7OsTW","as coisas absurdas de caras no mercado, meu deus o que o bolsonaro fez com o nosso país? ",Bolsonaro,Negativo
2022-08-01 19:41:28+00:00,1554190595333279744,Nem dou mais ideia pra esquerdista. Tenho minhas conclusões prontas. LIBERDADE não combina com socialismo ou comunismo. DEMOCRACIA não combina com DEMONIOCRACIA. Meu voto foi e será novamente do BOLSONARO 22. Lula é amigo e parceiro de presidentes comunistas. https://t.co/xIZ1brgQaW,nem dou mais ideia pra esquerdista. tenho minhas conclusões prontas. liberdade não combina com socialismo ou comunismo. democracia não combina com demoniocracia. meu voto foi e será novamente do bolsonaro 22. lula é amigo e parceiro de presidentes comunistas. ,Bolsonaro,Neutro
2022-08-01 19:41:27+00:00,1554190593928138752,"@ArthurLira_ Mentiroso, hipócrita, safado junto com quem vota nesse cara de pau e Bolsonaro . Pau mandado da corrupção"," mentiroso, hipócrita, safado junto com quem vota nesse cara de pau e bolsonaro . pau mandado da corrupção",Bolsonaro,Neutro
2022-08-01 19:41:27+00:00,1554190592694960129,@hyuunho_O ele odeia o bolsonaro, ele odeia o bolsonaro,Bolsonaro,Neutro
2022-08-01 19:41:25+00:00,1554190586277765127,@DadoLomelino @Jota19641 Querem atrapalhar em tudo para prejudicar o povo e o Bolsonaro.,  querem atrapalhar em tudo para prejudicar o povo e o bolsonaro.,Bolsonaro,Neutro
2022-08-01 19:41:25+00:00,1554190585182953473,@todonoticias E agora na Argentina né … Bolsonaro o melhor Presidente da História do Brasil!  🇧🇷🇧🇷💚💛💚💛🇧🇷🇧🇷#Bolsonaro22Ate2026 https://t.co/r8CzDw9eX7, e agora na argentina né … bolsonaro o melhor presidente da história do brasil!  🇧🇷🇧🇷💚💛💚💛🇧🇷🇧🇷 ,Bolsonaro,Neutro
2022-08-01 19:41:24+00:00,1554190581454209025,"@rafabppinheiro Sinceramente, eu não sei. Pois agora vai começar uma fase aguda onde vai imperar a troca de farpas entre Lula e Bolsonaro, o Ciro poderia se vender como o ""conciliador"" da história. E é aquilo, né? O fracasso ele já tem!"," sinceramente, eu não sei. pois agora vai começar uma fase aguda onde vai imperar a troca de farpas entre lula e bolsonaro, o ciro poderia se vender como o ""conciliador"" da história. e é aquilo, né? o fracasso ele já tem!",Bolsonaro,Neutro
2022-08-01 19:41:23+00:00,1554190577767432193,"@7studies bom, vc disse que a comunidade tem mais pessoas do tipo ""meus pais votaram no bolsonaro, meu pastor disse que gays vão pro inferno e eu não falo com pobres"". 

se conviver com pessoas assim não te incomoda, é meio incoerente da tua parte."," bom, vc disse que a comunidade tem mais pessoas do tipo ""meus pais votaram no bolsonaro, meu pastor disse que gays vão pro inferno e eu não falo com pobres"". se conviver com pessoas assim não te incomoda, é meio incoerente da tua parte.",Bolsonaro,Negativo
2022-08-01 19:41:23+00:00,1554190574533722115,"Obrigado Bolsonaro, mil vezes obrigado. https://t.co/X4zoSMcVan","obrigado bolsonaro, mil vezes obrigado. ",Bolsonaro,Neutro
2022-08-01 19:41:22+00:00,1554190572365221888,@mfriasoficial Que coisa maluca! Esses loucos bolsonaristas transformam tudo em conta e a favor ao destrambelhado do Bolsonaro! Que loucura! Muito pior do que o Bolsonaro é o bolsonarismo...🤔🤦‍♂️, que coisa maluca! esses loucos bolsonaristas transformam tudo em conta e a favor ao destrambelhado do bolsonaro! que loucura! muito pior do que o bolsonaro é o bolsonarismo...🤔🤦‍♂️,Bolsonaro,Positivo
2022-08-01 19:41:22+00:00,1554190572302336000,"@ValdonedM @CarlaZambelli38 @jairbolsonaro BOLSONARO 22
DEUS🙏FAMÍLIA🙏PÁTRIA 🙏🇧🇷 E LIBERDADE💚💛💙🤍🙌🙌🙏🙏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷PARA O BEM DE UMA NAÇÃO E TODOS INCONDICIONALMENTE 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷💚💚💚💚💚💚💚💚💚💚💛💛💛💛💛💛💙💙💙💙💙💙🤍🤍🤍🤍🤍🤍🙏🙏🙏🙏🙏",   bolsonaro 22deus🙏família🙏pátria 🙏🇧🇷 e liberdade💚💛💙🤍🙌🙌🙏🙏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷para o bem de uma nação e todos incondicionalmente 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷💚💚💚💚💚💚💚💚💚💚💛💛💛💛💛💛💙💙💙💙💙💙🤍🤍🤍🤍🤍🤍🙏🙏🙏🙏🙏,Bolsonaro,Neutro
2022-08-01 19:41:19+00:00,1554190559706849282,"@FabianoFrago @fabiofaria @jairbolsonaro Aí não está falando de combustíveis, seu ignorante. E mais, os combustíveis só estão baixando por conta da interferência do governo não tem nada haver com o mercado. O Bolsonaro disse que não podia fazer nada pelo aumento dos preços, agora temos um milagre.","   aí não está falando de combustíveis, seu ignorante. e mais, os combustíveis só estão baixando por conta da interferência do governo não tem nada haver com o mercado. o bolsonaro disse que não podia fazer nada pelo aumento dos preços, agora temos um milagre.",Bolsonaro,Neutro
2022-08-01 19:41:18+00:00,1554190555097219075,"@EleiseDe @FlavioBolsonaro @jairbolsonaro Deixa de ser maria vai com as outras minina, olha a fonte disso ai, me poste a fala do Bolsonaro se vc tiver né.","   deixa de ser maria vai com as outras minina, olha a fonte disso ai, me poste a fala do bolsonaro se vc tiver né.",Bolsonaro,Neutro
2022-08-01 19:41:17+00:00,1554190549019754497,"Leia este comentário e assine o abaixo-assinado. Sou Bolsonaro, ele é a esperança de um Brasil melhor para meus filhos e neta, deus nos livre dessa ditadura da esquerda https://t.co/thv61tlCxb via @change_br","leia este comentário e assine o abaixo-assinado. sou bolsonaro, ele é a esperança de um brasil melhor para meus filhos e neta, deus nos livre dessa ditadura da esquerda  via ",Bolsonaro,Neutro
2022-08-01 19:41:15+00:00,1554190540803039233,@bbluedynasty @pebozzz @acostumadinha na tml dele aparece mto sobre o bolsonaro einnn,   na tml dele aparece mto sobre o bolsonaro einnn,Bolsonaro,Neutro
2022-08-01 19:41:14+00:00,1554190539918114819,@JoseMedeirosMT @jairbolsonaro Vamos boicotar essa loja.,  vamos boicotar essa loja.,Bolsonaro,Neutro
2022-08-01 19:41:14+00:00,1554190537158189057,"@gaelrizzi Deixa eu adivinhar. Bolsonaro 99% e Lula 0,2%?"," deixa eu adivinhar. bolsonaro 99% e lula 0,2%?",Bolsonaro,Neutro
2022-08-01 19:41:13+00:00,1554190532917731330,Governo Bolsonaro deixará prejuízo de R$ 281 bilhões no caixa do Planalto LlulaNo1°Turno https://t.co/nhevZeNGeC,governo bolsonaro deixará prejuízo de r$ 281 bilhões no caixa do planalto llulano1°turno ,Bolsonaro,Negativo
2022-08-01 19:41:12+00:00,1554190530271141890,"@Poder360 @jairbolsonaro Jair Salnorabo querendo ser vítima, assim mantem os seguidores de sua seita unidos e unificados","  jair salnorabo querendo ser vítima, assim mantem os seguidores de sua seita unidos e unificados",Bolsonaro,Neutro
2022-08-01 19:41:11+00:00,1554190525741383680,@JoseMedeirosMT @jairbolsonaro Renner nunca mais!!,  renner nunca mais!!,Bolsonaro,Neutro
2022-08-01 19:41:10+00:00,1554190521995870208,"Se você é Bolsonarista e NÃO ACREDITA na lisura das urnas eletrônicas, e acha que as eleições são fraudadas, faça como o BOLSONARO NÃO TRABALHA e fique em casa, não precisa ir votar em outubro 👍🏻 https://t.co/ADIna7MKTT","se você é bolsonarista e não acredita na lisura das urnas eletrônicas, e acha que as eleições são fraudadas, faça como o bolsonaro não trabalha e fique em casa, não precisa ir votar em outubro 👍🏻 ",Bolsonaro,Neutro
2022-08-01 19:41:09+00:00,1554190517965148161,@juliette Em Lula nem Bolsonaro por falta de opção voto nulo https://t.co/zalngjjnRt, em lula nem bolsonaro por falta de opção voto nulo ,Bolsonaro,Neutro
2022-08-01 19:41:07+00:00,1554190510641844224,"@ArthurWeint @EsterBAbrahao 📊Datafolha, desempenho de Lula e de Bolsonaro por região:

Sudeste:
🔴Lula 43% (=)
🟤Bolsonaro 28% (-1)
Nordeste: 
🔴Lula 59% (-1)
🟤Bolsonaro 24% (+5)
Norte/Centro-Oeste: 
🔴Lula 42% (=)
🟤Bolsonaro 37% (+1)
Sul: 
🔴Lula 41%  (=)
🟤Bolsonaro 34% (=) https://t.co/8KFYBRn4i8","  📊datafolha, desempenho de lula e de bolsonaro por região:sudeste:🔴lula 43% (=)🟤bolsonaro 28% (-1)nordeste: 🔴lula 59% (-1)🟤bolsonaro 24% (+5)norte/centro-oeste: 🔴lula 42% (=)🟤bolsonaro 37% (+1)sul: 🔴lula 41%  (=)🟤bolsonaro 34% (=) ",Bolsonaro,Neutro
2022-08-01 19:41:07+00:00,1554190509601861632,@JoseMedeirosMT @jairbolsonaro Acabou de perder uma consumidora Renner.,  acabou de perder uma consumidora renner.,Bolsonaro,Neutro
2022-08-01 19:41:07+00:00,1554190507210952706,"@Metropoles @jairbolsonaro Só  pensa em morte,  dessa boca não sai nada de positivo ou bom.
#ParabensMoro https://t.co/eiA7FPdYbQ","  só  pensa em morte,  dessa boca não sai nada de positivo ou bom. ",Bolsonaro,Neutro
2022-08-01 19:41:06+00:00,1554190506883784704,@JSPendot @camposamd Mais uma pau mandado de Bolsonaro:,  mais uma pau mandado de bolsonaro:,Bolsonaro,Neutro
2022-08-01 19:41:06+00:00,1554190503427641344,"@Joaogabrielsr22 @BrunoTargino3 @Poder360 @jairbolsonaro Como nao houve? Qual era a proposta do bolsonaro pra pandemia além de calar o ministério da saude?  Foi contra isolamento, contra mascara, retardou a vacina.. qual era a proposta dele?","    como nao houve? qual era a proposta do bolsonaro pra pandemia além de calar o ministério da saude?  foi contra isolamento, contra mascara, retardou a vacina.. qual era a proposta dele?",Bolsonaro,Neutro
2022-08-01 19:41:04+00:00,1554190496750239746,"@pablo_giuliani @slpng_giants_pt O ameba, imbecil, tu entende tanto de leis e foros de justica quanto o assassino ladrão que ocupa a cadeira de presidente.
Pare de bostejar, informe-se primeiro.

Bolsonaro não trabalha
Bolsonaro ladrão

Lula2022
Lula presidente
#LulaNo1ºTurno","  o ameba, imbecil, tu entende tanto de leis e foros de justica quanto o assassino ladrão que ocupa a cadeira de presidente.pare de bostejar, informe-se primeiro.bolsonaro não trabalhabolsonaro ladrãolula2022lula presidente#lulano1ºturno",Bolsonaro,Neutro
2022-08-01 19:41:03+00:00,1554190491121598465,@sergioj1612 @Sandroprofmat @Valdecirdelecl1 @jairbolsonaro Mudando a argumentacao pois a pesquisa ja dizia  que bolsonaro perdia pra haddar mas enfim cansei,    mudando a argumentacao pois a pesquisa ja dizia  que bolsonaro perdia pra haddar mas enfim cansei,Bolsonaro,Neutro
2022-08-01 19:41:03+00:00,1554190490945323009,@Robert_jus @CousandierMara @Lojas_Renner @jairbolsonaro 2.,    2.,Bolsonaro,Neutro
